participant_id,file_name,image_name,system_time_diff_seconds,device_time_diff_seconds
10,Proband10_11_05_38_id146_.csv,id146_.jpg,11.364606,11.364554
10,Proband10_11_05_44_id044_person_.csv,id044_person_.jpg,6.422476,6.422442
10,Proband10_11_05_51_id011_ort_.csv,id011_ort_.jpg,6.634427,6.63439
10,Proband10_11_05_58_id031_ort_.csv,id031_ort_.jpg,6.905724,6.905711
10,Proband10_11_06_05_id037_person_.csv,id037_person_.jpg,7.155291,7.155255
10,Proband10_11_06_10_id102_politik_.csv,id102_politik_.jpg,5.008569,5.008543
10,Proband10_11_06_17_id100_politik_.csv,id100_politik_.jpg,6.921621,6.921601
10,Proband10_11_06_24_id081_person_.csv,id081_person_.jpg,7.238538,7.23851
10,Proband10_11_06_29_id111_textimg_meme_ncc_.csv,id111_textimg_meme_ncc_.jpg,5.157686,5.157665
10,Proband10_11_06_35_id035_person_.csv,id035_person_.jpg,5.821323,5.821293
10,Proband10_11_06_42_id022_ort_.csv,id022_ort_.jpg,6.972887,6.972846
10,Proband10_11_06_50_id019_ort_.csv,id019_ort_.jpg,7.472178,7.472119
10,Proband10_11_06_56_id135_textimg_politik_.csv,id135_textimg_politik_.jpg,5.924602,5.924572
10,Proband10_11_07_02_id117_textimg_meme_ncc_.csv,id117_textimg_meme_ncc_.jpg,6.873101,6.873065
10,Proband10_11_07_08_id008_meme_ncc_.csv,id008_meme_ncc_.jpg,5.175795,5.175785
10,Proband10_11_07_13_id052_person_.csv,id052_person_.jpg,5.159139,5.159117
10,Proband10_11_07_19_id067_person_.csv,id067_person_.jpg,6.323211,6.3232
10,Proband10_11_07_24_id078_person_.csv,id078_person_.jpg,5.075215,5.0752
10,Proband10_11_07_29_id028_ort_.csv,id028_ort_.jpg,5.107704,5.10774
10,Proband10_11_07_36_id106_textigm_meme_ncc_.csv,id106_textigm_meme_ncc_.jpg,6.240043,6.240028
10,Proband10_11_07_42_id049_person_.csv,id049_person_.jpg,6.457027,6.457019
10,Proband10_11_07_48_id086_person_.csv,id086_person_.jpg,6.00635,6.006304
10,Proband10_11_08_03_id152_text_ncc_.csv,id152_text_ncc_.jpg,15.030804,15.030768
10,Proband10_11_08_08_id005_meme_ncc_.csv,id005_meme_ncc_.jpg,5.171107,5.171067
10,Proband10_11_08_18_id118_textimg_meme_ncc_.csv,id118_textimg_meme_ncc_.jpg,9.667903,9.66783
10,Proband10_11_08_32_id147_text_ncc_.csv,id147_text_ncc_.jpg,14.010895,14.01083
10,Proband10_11_08_38_id039_person_.csv,id039_person_.jpg,5.790733,5.790697
10,Proband10_11_08_44_id128_textimg_.csv,id128_textimg_.jpg,6.606128,6.606093
